organism_name_asm_name	species_taxid	group	genome_size	gc_percent	Genomic_density	robust_z_score	robust_z_score_normalized	filter_category	bin
Ostreococcus_tauri_version_140606	70448	Plant	12916858	59.5	120.54237778165349	-0.630231469383476	0.5240092765948096	Plant	
Papaver_somniferum_ASM357369v1	3469	Plant	2715377404	37.5	17.873672547281636	1.1110198992256035	0.5510312671884934	Plant	
Phaseolus_vulgaris_PhaVulg1_0	3885	Plant	521076696	35.0	20.535364721050584	1.2197450891620332	0.5527185428528368	Plant	
Physcomitrium_patens_Phypa_V3	3218	Plant	471852792	33.5	26.0103656528688	1.4085654337589475	0.5556487927108281	Plant	
Pisum_sativum_CAAS_Psat_ZW6_1_0	3888	Plant	3796066963	38.0	13.004907574387277	0.9510798525064664	0.5485492025561766	Plant	
Populus_trichocarpa_P_trichocarpa_v4_1	3694	Plant	392162179	34.0	26.93979717720273	1.4334046582602629	0.5560342656545566	Plant	
Raphanus_sativus_ASM80110v3	3726	Plant	433430583	36.0	22.65454119065921	1.2777193307195345	0.553618228813339	Plant	
Ricinus_communis_ASM1957865v1	3988	Plant	315619833	33.0	11.770489720777464	0.9595435278305277	0.5486805479547318	Plant	
Solanum_dulcamara_daSolDulc1_2	45834	Plant	946304905	36.0	33.12410179254011	1.6113675639938267	0.5587960219704171	Plant	
Solanum_lycopersicum_SL3_1	4081	Plant	827361276	34.0	23.25103916419724	1.315849816211354	0.5542099651007399	Plant	
Solanum_pennellii_SPENNV200	28526	Plant	926426464	34.5	23.8000541400769	1.328565788714876	0.5544073007040734	Plant	
Solanum_stenotomum_ASM1918654v1	172797	Plant	846249028	34.5	32.63628601605294	1.6101624283067142	0.5587773198084041	Plant	
Theobroma_cacao_Criollo_cocoa_genome_V2	3641	Plant	324719311	34.0	18.002035398123855	1.1485724192842344	0.5516140341927795	Plant	
Trifolium_pratense_ARS_RC_1_1	57577	Plant	413578898	33.5	26.897985136216647	1.4368524374996674	0.5560877707715408	Plant	
Vicia_villosa_Vvil1_0	3911	Plant	2034988852	35.5	17.499604464663673	1.1182199603353191	0.5511430029132074	Plant	
Vigna_angularis_ASM1680809v1	3914	Plant	447806493	33.5	24.895026825183173	1.3730213563280107	0.5550971941631887	Plant	
Vigna_radiata_var_radiata_Vradiata_ver6	157791	Plant	463085359	33.0	21.45855671347932	1.2682867920794272	0.5534718478972906	Plant	
Zingiber_officinale_Zo_v1_1	94328	Plant	3090266393	39.0	32.58317843374998	1.5654476112009132	0.5580834031292767	Plant	
Brettanomyces_bruxellensis_ASM1107488v2	5007	Fungi	13150648	40.0	16.044836725916472	1.030429923806345	0.5497806140105643	Fungi	
Candida_auris_ASM301371v2	498019	Fungi	12249773	45.5	23.510639748181458	0.804747520061445	0.5462783122170983	Fungi	
Candida_orthopsilosis_Co_90_125_ASM31587v1	273371	Fungi	12659401	37.5	5.568983872143714	0.7188890595619709	0.5449458988999687	Fungi	
Candida_saopauloensis_ASM3561040v1	291208	Fungi	12068158	44.5	22.82867029085964	0.8673061594699584	0.5472491421593605	Fungi	
Cercospora_beticola_ASM3347349v1	122368	Fungi	36074111	51.0	39.696057929189166	0.5545141734268652	0.5423950112412105	Fungi	
Debaryomyces_hansenii_CBS767_ASM644v2	4959	Fungi	12152486	36.5	5.458897049962781	0.7249412843807403	0.545039821675894	Fungi	
Encephalitozoon_hellem_ATCC_50504_ASM27781v3	27973	Fungi	2251784	43.5	22.64870875714545	0.9458630261143413	0.5484682440936374	Fungi	
Encephalitozoon_intestinalis_ATCC_50506_ASM14646v1	58839	Fungi	2216898	41.5	19.62201237945995	1.017990887761492	0.5495875761062972	Fungi	
Encephalitozoon_romaleae_SJ_2008_ASM28003v2	571949	Fungi	2187595	40.5	10.28526761123517	0.8047356650139623	0.5462781282419484	Fungi	
Eremothecium_gossypii_ATCC_10895_ASM9102v4	33169	Fungi	9095748	52.0	64.64303447453054	0.9070417291593946	0.5478657872972995	Fungi	
Eremothecium_sinecaudum_ASM154855v1	45286	Fungi	8922523	40.0	5.659834107460412	0.6994764193090477	0.5446446395919964	Fungi	
Kazachstania_africana_CBS_2517_Ka_CBS2517	432096	Fungi	11130140	36.5	4.492306475929323	0.6941375687857091	0.5445617874712608	Fungi	
Kluyveromyces_lactis_ASM251v1	28985	Fungi	10689156	39.0	5.312482553853894	0.6963739979985949	0.5445964939876453	Fungi	
Komagataella_phaffii_GS115_ASM2700v1	460519	Fungi	9216378	41.0	9.059958261260553	0.7235410184362719	0.5450180913422603	Fungi	
Kwoniella_dendrophila_CBS_6074_ASM3681041v1	4975	Fungi	23026020	38.5	12.833307710147045	0.940830972747228	0.5483901530717411	Fungi	
Lachancea_thermotolerans_CBS_6340_ASM14280v1	381046	Fungi	10392862	47.5	28.721636061365963	0.802229788418103	0.5462392402473585	Fungi	
Naumovozyma_castellii_ASM23734v1	27288	Fungi	11219539	37.0	7.709764189063383	0.7918925694340738	0.546078819851322	Fungi	
Naumovozyma_dairenensis_CBS_421_ASM22711v2	27289	Fungi	13527580	34.0	10.34922728233727	0.904689617628332	0.547829285539533	Fungi	
Ogataea_parapolymorpha_DL_1_Hansenula_2	1005962	Fungi	8874589	48.0	13.183709127262118	0.2649148350212816	0.5379008005032262	Fungi	
Saccharomyces_cerevisiae_S288C_R64	4932	Fungi	12071326	38.5	6.621642241306628	0.742875071197011	0.5453181310730293	Fungi	
Saccharomyces_eubayanus_SEUB3_0	1080349	Fungi	11670174	40.0	13.97627255026835	0.9645080839111664	0.5487575915052102	Fungi	
Saccharomyces_kudriavzevii_IFO_1802_Skud_IFO1802	114524	Fungi	11913776	40.0	13.219990035065289	0.9404065492999844	0.5483835665635517	Fungi	
Saccharomyces_mikatae_IFO_1815_Smik_IFO1815	114525	Fungi	12104871	38.0	9.417696396764574	0.8367611197362632	0.546775122272716	Fungi	
Saccharomyces_paradoxus_ASM207905v1	27291	Fungi	12021328	38.5	11.163775648464448	0.8876256471184938	0.5475644745771869	Fungi	
Saccharomycodes_ludwigii_UHD_SCDLUD_16	36035	Fungi	12500424	31.0	9.479678449307	0.9056600424963314	0.547844345290312	Fungi	
Scheffersomyces_stipitis_CBS_6054_ASM20916v1	4924	Fungi	15441179	41.0	5.828570473796075	0.6205618297937158	0.5434199862570266	Fungi	
Schizosaccharomyces_osmophilus_ASM2792174v1	2545709	Fungi	11416521	38.5	6.700815423542776	0.7453981886011721	0.5453572866228775	Fungi	
Schizosaccharomyces_pombe_ASM294v3	4896	Fungi	12571820	36.0	3.851880349001009	0.6785084733105713	0.5443192439312927	Fungi	
Sporisorium_graminicola_PGRAM_IIB_1_0	280036	Fungi	19565848	56.5	71.22103780015054	-0.874545514325764	0.5202178355982066	Fungi	
Tetrapisispora_phaffii_CBS_4417_ASM23690v1	113608	Fungi	12115070	33.5	9.203413599756336	0.8729546434377645	0.547336799394495	Fungi	
Torulaspora_delbrueckii_ASM24337v1	4950	Fungi	9220678	42.0	6.181758000875857	0.5475254317253704	0.5422865549229993	Fungi	
Torulaspora_globosa_ASM1413389v1	48254	Fungi	9281121	46.0	10.99005174051712	0.3635903546119521	0.539432118158032	Fungi	
Ustilago_maydis_521_Umaydis521_2_0	5270	Fungi	19664356	54.0	32.85131737850962	-0.991095322416445	0.518409131883913	Fungi	
Vairimorpha_necatrix_ASM3663032v1	6039	Fungi	15005441	28.5	4.798259511333256	0.7665092556164355	0.5456849033384151	Fungi	
Zygosaccharomyces_rouxii_ASM2636v1	4956	Fungi	9764635	39.0	4.7620827609019685	0.6788336266693509	0.54432428989488	Fungi	
Zygotorulaspora_mrakii_ASM1340291v1	42260	Fungi	10412516	40.0	14.258154899063744	0.973491214272776	0.5488969981804951	Fungi	
Aethina_tumida_icAetTumi1_1	116153	Invertebrate	259967705	28.0	7.725467063910683	0.8599540223210292	0.5471350464093363	Invertebrate	
Anastrepha_ludens_idAnaLude1_1	28586	Invertebrate	820766187	37.0	12.781959303593972	0.9535353451505246	0.5485873086563795	Invertebrate	
Anastrepha_obliqua_idAnaObli1_1_0	95512	Invertebrate	836742189	37.0	9.652315977580043	0.8537986075997088	0.5470395222583158	Invertebrate	
Aphidius_gifuensis_ASM1490517v1	684658	Invertebrate	156944493	26.5	7.772451814892026	0.8619293855420379	0.547165701515968	Invertebrate	
Aphis_gossypii_ASM2018417v2	80765	Invertebrate	334855424	27.5	9.26923288106395	0.909310727884452	0.5479009992507894	Invertebrate	
Argiope_bruennichi_qqArgBrue1_1	94029	Invertebrate	1778384155	29.5	7.229034269032835	0.8436554672155983	0.5468821137135238	Invertebrate	
Bactrocera_dorsalis_ASM2337382v1	27457	Invertebrate	530310706	36.5	5.417416147397209	0.7236193509811976	0.5450193069630088	Invertebrate	
Bactrocera_neohumeralis_APGP_CSIRO_Bneo_wtdbg2_racon_allhic_juicebox_fasta_v2	98809	Invertebrate	577326612	36.5	7.60467092970264	0.7933236839967234	0.546101028915991	Invertebrate	
Bactrocera_tryoni_CSIRO_BtryS06_freeze2	59916	Invertebrate	570642875	36.5	4.766420845521002	0.7028731772285065	0.5446973529234562	Invertebrate	
Bombus_affinis_iyBomAffi1_2	309941	Invertebrate	365123313	37.5	15.360563952814482	1.030931118246561	0.5497883919062164	Invertebrate	
Bombus_pyrosoma_ASM1482585v1	396416	Invertebrate	254804690	37.5	15.111574280677486	1.022996203534954	0.5496652521949925	Invertebrate	
Bradysia_coprophila_BU_Bcop_v1	38358	Invertebrate	309728657	35.5	6.796271356963912	0.7771217857703652	0.5458495962111183	Invertebrate	
Calliphora_vicina_idCalVici1_1	7373	Invertebrate	706524439	30.0	4.721705033617386	0.7635915435941809	0.5456396241855933	Invertebrate	
Chrysoperla_carnea_inChrCarn1_1	189513	Invertebrate	560232532	29.0	9.15244957606282	0.9051110135768904	0.5478358250648212	Invertebrate	
Coccinella_septempunctata_icCocSept1_1	41139	Invertebrate	398849173	36.5	12.5724217058863	0.9516379957903696	0.5485578642249279	Invertebrate	
Culicoides_brevitarsis_AGI_CSIRO_Cbre_v1	469753	Invertebrate	129492607	28.0	2.073203671134859	0.6798254033701819	0.5443396809987516	Invertebrate	
Diorhabda_carinulata_icDioCari1_1	1163345	Invertebrate	415369604	32.0	4.117857615687689	0.7252268571777631	0.5450442533998681	Invertebrate	
Diorhabda_sublineata_icDioSubl1_1	1163346	Invertebrate	456219552	32.0	3.804089483652818	0.7152275389153984	0.5448890767901607	Invertebrate	
Eupeodes_corollae_idEupCoro1_1	290404	Invertebrate	648195582	34.0	6.155549514374815	0.7710438112785688	0.5457552738332545	Invertebrate	
Euwallacea_fornicatus_ASM4011564v1	995702	Invertebrate	219832364	36.5	15.188846352032131	1.0350192612604747	0.5498518346486366	Invertebrate	
Harmonia_axyridis_icHarAxyr1_1	115357	Invertebrate	425524972	35.0	8.860819571359963	0.8476959350923235	0.5469448165988896	Invertebrate	
Lepeophtheirus_salmonis_UVic_Lsal_1_2	72036	Invertebrate	647176227	31.0	13.34303325213369	1.028779012839157	0.5497549939872692	Invertebrate	
Leptidea_sinapis_ilLepSina1_1	189913	Invertebrate	685583065	35.5	14.792518248682237	1.0319494413305994	0.5498041949759479	Invertebrate	
Lucilia_cuprina_ASM2204524v1	7375	Invertebrate	409159265	29.5	5.671385688895496	0.7940157064593225	0.5461117682180883	Invertebrate	
Pieris_brassicae_ilPieBrab1_1	7116	Invertebrate	292325833	34.0	11.72664066264715	0.9485856078792392	0.5485104950748385	Invertebrate	
Pieris_rapae_ilPieRapa1_1	64459	Invertebrate	256355036	33.0	12.75889354266703	0.9910423889920646	0.5491693699280341	Invertebrate	
Rhopalosiphum_maidis_ASM367621v3	43146	Invertebrate	326023155	27.5	7.658965204480645	0.8579940515407037	0.5471046301736654	Invertebrate	
Rhopalosiphum_padi_ASM2088224v1	40932	Invertebrate	338184925	27.5	10.358238173981292	0.9440155826798794	0.5484395741382201	Invertebrate	
Schistocerca_gregaria_iqSchGreg1_2	7010	Invertebrate	8742418402	42.5	11.90904041248185	0.6878988181795306	0.5444649700540657	Invertebrate	
Schistosoma_haematobium_UoM_Shae_V3	6185	Invertebrate	400271889	35.0	5.41631840651193	0.7379251427152824	0.5452413145241473	Invertebrate	
Schistosoma_mansoni_ASM23792v2	6183	Invertebrate	364518427	35.0	5.394575668987323	0.7372322598056885	0.5452305618690148	Invertebrate	
Strongyloides_ratti_S_ratti_ED321	34506	Invertebrate	43150242	21.5	0.5330213443530629	0.6328136708146077	0.5436101191343298	Invertebrate	
Teleopsis_dalmanni_ASM223713v2	139649	Invertebrate	623660103	30.0	2.840489541464223	0.7036402179216816	0.5447092564123893	Invertebrate	
Toxorhynchites_rutilus_septentrionalis_ASM2978413v1	53553	Invertebrate	903034419	39.0	12.484020279630116	0.9249194594473814	0.5481432267689275	Invertebrate	
Tribolium_castaneum_icTriCast1_1	7070	Invertebrate	241845558	31.5	12.372786717770252	0.993078557134033	0.5492009686491444	Invertebrate	
Vanessa_atalanta_ilVanAtal1_2	42275	Invertebrate	370420815	33.0	11.51393179673232	0.9513674330131436	0.5485536654372325	Invertebrate	
Vanessa_cardui_ilVanCard2_1	171605	Invertebrate	424798336	33.5	13.25805570010519	1.002169625790868	0.5493420503884958	Invertebrate	
Vanessa_tameamea_ilVanTame1_primary_haplotype	334116	Invertebrate	363368026	32.5	11.335614873280017	0.9504650153261338	0.548539661070781	Invertebrate	
Zeugodacus_cucurbitae_idZeuCucr1_2	28588	Invertebrate	439243742	35.5	4.952652516729362	0.7183686166037989	0.5449378222919764	Invertebrate	
Acanthochromis_polyacanthus_KAUST_Apoly_ChrSc	80966	Vertebrate_Other	956771783	40.5	50.8877883577802	2.0986733061895686	0.5663583828214988	Vertebrate_Other	
Amphiprion_ocellaris_ASM2253959v1	80972	Vertebrate_Other	863468154	39.5	45.43276252656875	1.970163157398763	0.5643640699414509	Vertebrate_Other	
Anabas_testudineus_fAnaTes1_2	64144	Vertebrate_Other	555641398	40.5	48.07183546701058	2.008933369296948	0.5649657339631509	Vertebrate_Other	
Astatotilapia_calliptera_fAstCal1_2	8154	Vertebrate_Other	880428986	41.0	58.83327955525937	2.309737512204489	0.569633828912981	Vertebrate_Other	
Carassius_auratus_ASM336829v1	7957	Vertebrate_Other	1820618472	37.5	37.87359800636597	1.7483856533263105	0.5609223671884913	Vertebrate_Other	
Carassius_carassius_fCarCar2_1	217509	Vertebrate_Other	1684296438	38.5	44.4037037142983	1.9469292083055083	0.5640035088156017	Vertebrate_Other	
Carassius_gibelio_carGib1_2_hapl_c	101364	Vertebrate_Other	1583334954	37.5	40.55542852017382	1.833851335706902	0.5622486850923882	Vertebrate_Other	
Centropristis_striata_C_striata_1_0	184440	Vertebrate_Other	926021963	38.5	56.305360005807984	2.326216028205444	0.5698895543713514	Vertebrate_Other	
Clarias_gariepinus_CGAR_prim_01v2	13013	Vertebrate_Other	969604269	39.0	49.77255143945828	2.11324554967635	0.5665845253724983	Vertebrate_Other	
Corythoichthys_intestinalis_ASM3026506v1	161448	Vertebrate_Other	1326793283	39.5	52.235718169519856	2.1869624975806974	0.5677285179681553	Vertebrate_Other	
Ctenopharyngodon_idella_HZGC01	7959	Vertebrate_Other	893198495	37.5	31.654189313843045	1.5501829946990544	0.5578465158360545	Vertebrate_Other	
Cyprinus_carpio_ASM1834038v1	7962	Vertebrate_Other	1680118328	37.0	38.3677524256515	1.7689138153052673	0.5612409379646016	Vertebrate_Other	
Danio_aesculapii_fDanAes4_1	1142201	Vertebrate_Other	1381485597	36.5	38.16435011301822	1.767211978623355	0.561214527639453	Vertebrate_Other	
Danio_rerio_GRCz11	7955	Vertebrate_Other	1373454788	36.5	37.93554573701277	1.7599203595797213	0.5611013710528958	Vertebrate_Other	
Epinephelus_fuscoguttatus_E_fuscoguttatus_final_Chr_v1	293821	Vertebrate_Other	1046995804	41.5	55.46018090718944	2.160096251170284	0.5673115882411339	Vertebrate_Other	
Epinephelus_lanceolatus_ASM528154v1	310571	Vertebrate_Other	1087399367	41.5	53.94761819111497	2.111893277553141	0.5665635398414876	Vertebrate_Other	
Epinephelus_moara_YSFRI_EMoa_1_0	300413	Vertebrate_Other	1030460988	41.5	54.8774620528318	2.1415259247883696	0.5670234005653851	Vertebrate_Other	
Erpetoichthys_calabaricus_fErpCal1_3	27687	Vertebrate_Other	3613534470	39.5	41.57516913783026	1.8472277809498832	0.562456270386533	Vertebrate_Other	
Gambusia_affinis_SWU_Gaff_1_0	33528	Vertebrate_Other	680149392	39.0	40.53201682649221	1.818764449312062	0.562014555942744	Vertebrate_Other	
Girardinichthys_multiradiatus_DD_fGirMul_XY1	208333	Vertebrate_Other	1150004004	40.0	41.149421945838725	1.830473061463626	0.5621962586039039	Vertebrate_Other	
Hemibagrus_wyckioides_SWU_Hwy_1_0	337641	Vertebrate_Other	789799567	39.5	51.30877986719977	2.1574224599368264	0.567270094426477	Vertebrate_Other	
Hippocampus_zosterae_ASM2543408v3	109293	Vertebrate_Other	544504747	44.5	23.2589629538584	0.8810189120142433	0.5474619465119916	Vertebrate_Other	
Hoplias_malabaricus_fHopMal1_hap1	27720	Vertebrate_Other	1186354877	41.0	56.1004720512166	2.222647274029474	0.5682822999843078	Vertebrate_Other	
Kryptolebias_marmoratus_ASM164957v2	37003	Vertebrate_Other	680638340	40.0	48.60460509879336	2.068057869144344	0.5658832704587625	Vertebrate_Other	
Labeo_rohita_IGBB_LRoh_1_0	84645	Vertebrate_Other	1126541939	36.0	22.788429112870844	1.281986128024276	0.5536844440414861	Vertebrate_Other	
Larimichthys_crocea_L_crocea_2_0	215358	Vertebrate_Other	657923191	41.5	57.65802318859159	2.2301379750129584	0.5683985460675355	Vertebrate_Other	
Lates_calcarifer_TLL_Latcal_v3	8187	Vertebrate_Other	673797687	41.0	18.21050906818052	1.0151545039144414	0.5495435590625682	Vertebrate_Other	
Lepisosteus_oculatus_LepOcu1	7918	Vertebrate_Other	945861706	39.5	17.54401663683414	1.0813932432509312	0.5505714994412845	Vertebrate_Other	
Leucoraja_erinacea_Leri_hhj_1	7782	Vertebrate_Other	2190844947	44.0	2.60856268364558	0.2650695242698865	0.5379032010821984	Vertebrate_Other	
Lonchura_striata_domestica_lonStrDom2	40157	Vertebrate_Other	1060252993	41.5	9.566904520527295	0.6975506433296605	0.5446147540158305	Vertebrate_Other	
Mastacembelus_armatus_fMasArm1_2	205130	Vertebrate_Other	591935101	40.5	52.07435992565385	2.1364874658714066	0.566945210137561	Vertebrate_Other	
Megalobrama_amblycephala_ASM1881202v1	75352	Vertebrate_Other	1109871993	37.5	33.95746154765497	1.6235846365824511	0.5589856152861921	Vertebrate_Other	
Myxocyprinus_asiaticus_UBuf_Myxa_2	70543	Vertebrate_Other	2340848162	39.0	55.20310276373339	2.286308592195914	0.5692702420882955	Vertebrate_Other	
Nerophis_ophidion_RoL_Noph_v1_0	159077	Vertebrate_Other	1845757181	39.5	52.47060718329666	2.194448035882214	0.5678446839331727	Vertebrate_Other	
Onychostoma_macrolepis_ASM1243209v1	369639	Vertebrate_Other	886569841	37.0	30.520994796721663	1.5188501679390891	0.5573602705039645	Vertebrate_Other	
Oreochromis_aureus_ZZ_aureus	47969	Vertebrate_Other	1005558595	40.5	48.6681641319637	2.027937424701012	0.5652606525576904	Vertebrate_Other	
Oreochromis_niloticus_O_niloticus_UMD_NMBU	8128	Vertebrate_Other	1005664923	40.5	50.33501907238927	2.0810574386036405	0.566085007123545	Vertebrate_Other	
Oryzias_melastigma_ASM292280v2	30732	Vertebrate_Other	778686656	39.0	44.7911163930529	1.9544951505984205	0.5641209225475632	Vertebrate_Other	
Pangasianodon_hypophthalmus_fPanHyp1_pri	310915	Vertebrate_Other	764974446	39.0	50.58927157940646	2.139273147082584	0.5669884403413343	Vertebrate_Other	
Pelmatolapia_mariae_Pm_UMD_F_2	158779	Vertebrate_Other	972201687	41.0	58.06254067938065	2.285175287898657	0.5692526546574326	Vertebrate_Other	
Plectropomus_leopardus_YSFRI_Pleo_2_0	160734	Vertebrate_Other	895688574	39.5	52.34366775336041	2.1904026921391853	0.5677819053806081	Vertebrate_Other	
Poecilia_reticulata_Guppy_female_1_0_MT	8081	Vertebrate_Other	731605743	39.5	37.66629409144526	1.7226581607107871	0.5605231094615549	Vertebrate_Other	
Polypterus_senegalus_ASM1683550v1	55291	Vertebrate_Other	3673863536	39.5	34.1936847219913	1.6119916430122507	0.5588057068773006	Vertebrate_Other	
Protopterus_annectens_PAN1_0	7888	Vertebrate_Other	40054324612	40.0	45.68081616202	1.9748813706916568	0.5644372905674432	Vertebrate_Other	
Puntigrus_tetrazona_ASM1883169v1	1606681	Vertebrate_Other	730801986	38.0	31.15616104187045	1.52953137451056	0.5575260291466894	Vertebrate_Other	
Scatophagus_argus_fScaArg1_pri	75038	Vertebrate_Other	570785501	41.5	60.787249284109365	2.3298614234379675	0.5699461262353909	Vertebrate_Other	
Silurus_meridionalis_ASM1480568v1	175797	Vertebrate_Other	742579920	39.0	43.12301806636573	1.901335524265628	0.5632959532475385	Vertebrate_Other	
Siniperca_chuatsi_ASM2008510v1	119488	Vertebrate_Other	718804017	40.5	51.24158163805768	2.109948157450576	0.5665333540693109	Vertebrate_Other	
Solea_senegalensis_IFAPA_SoseM_1	28829	Vertebrate_Other	603518608	41.0	50.81476042393393	2.054200051610432	0.5656682148833291	Vertebrate_Other	
Synchiropus_splendidus_RoL_Sspl_1_0	270530	Vertebrate_Other	582881826	43.5	55.50797187494073	1.9930354000701664	0.5647190178470005	Vertebrate_Other	
Tachysurus_vachellii_HZAU_Pvac_v1	175792	Vertebrate_Other	692104899	39.5	48.50377222681154	2.068031322761136	0.5658828584929027	Vertebrate_Other	
Trichomycterus_rosablanca_fTriRos1_hap1	2290929	Vertebrate_Other	1045025885	40.5	57.77799465704144	2.3182532286375266	0.5697659819228796	Vertebrate_Other	
Triplophysa_dalaica_ASM1584641v1	1582913	Vertebrate_Other	607923607	39.0	35.80204246938929	1.668027679911552	0.5596753143844636	Vertebrate_Other	
Triplophysa_rosa_Trosa_1v2	992332	Vertebrate_Other	684805028	39.5	45.86157826184145	1.983828808437189	0.564576143339051	Vertebrate_Other	
Xiphophorus_couchianus_X_couchianus_1_0	32473	Vertebrate_Other	688524871	39.0	40.07746757356353	1.8042786966824536	0.5617897556190478	Vertebrate_Other	
Xiphophorus_hellerii_Xiphophorus_hellerii_4_1	8084	Vertebrate_Other	732889490	39.0	44.81201463557151	1.9551611684407344	0.5641312582912672	Vertebrate_Other	
Xiphophorus_maculatus_X_maculatus_5_0_male	8083	Vertebrate_Other	704304519	39.0	40.82796517977704	1.828195840689509	0.5621609190547455	Vertebrate_Other	
Acinonyx_jubatus_VMU_Ajub_asm_v1_0	32536	Mammalian	2377417351	41.5	219.28059866338543	7.38079204156265	0.6483300988845214	Mammalian	
Acomys_russatus_mAcoRus1_1	60746	Mammalian	2301522284	42.5	170.22537766573285	5.73318834580688	0.6227614002052518	Mammalian	
Ailuropoda_melanoleuca_ASM200744v3	9646	Mammalian	2440260518	41.5	205.949748113936	6.9559590534179865	0.6417372351449787	Mammalian	
Apodemus_sylvaticus_mApoSyl1_1	10129	Mammalian	2889785202	41.0	172.6171549548962	5.935848374814003	0.6259064242358262	Mammalian	
Balaenoptera_acutorostrata_mBalAcu1_1	9767	Mammalian	2772885358	41.5	319.77629274927995	10.58342974096322	0.6980309332088094	Mammalian	
Balaenoptera_musculus_mBalMus1_pri_v3	9771	Mammalian	2374852541	41.0	193.0487580594042	6.5869710192029824	0.636011013549699	Mammalian	
Balaenoptera_ricei_mBalRic1_hap2	2746895	Mammalian	2678442663	41.5	248.9989833319796	8.327869604544231	0.6630275293990027	Mammalian	
Bos_indicus_Bos_indicus_1_0	9915	Mammalian	2673949103	41.5	169.37354258494298	5.7903336582244025	0.6236482222474093	Mammalian	
Bos_indicus_x_Bos_taurus_UOA_Brahman_1	30522	Mammalian	2680953056	42.0	201.3049049076673	6.765789336722919	0.6387860447606505	Mammalian	
Bos_javanicus_ARS_OSU_banteng_1_0	9906	Mammalian	2972795249	43.0	185.0850562548332	6.1645966468062845	0.6294563043769311	Mammalian	
Bos_taurus_ARS_UCD2_0	9913	Mammalian	2770669782	42.0	201.29472478824124	6.765464916337506	0.6387810101718707	Mammalian	
Bubalus_bubalis_NDDB_SH_1	89462	Mammalian	2622444281	41.5	202.18606606129504	6.836016502827159	0.6398758804133889	Mammalian	
Bubalus_kerabau_PCC_UOA_SB_1v2	3119969	Mammalian	2898492518	43.0	208.58653118662284	6.913551222178638	0.6410791199311119	Mammalian	
Budorcas_taxicolor_Takin1_1	37181	Mammalian	2851638285	43.5	217.42865474139592	7.153189661888474	0.644798001524237	Mammalian	
Camelus_dromedarius_mCamDro1_pat	9838	Mammalian	2306603094	41.5	180.61408184341923	6.14855173235385	0.6292073078591242	Mammalian	
Camelus_ferus_BCGSAC_Cfer_1_0	419612	Mammalian	2087077296	41.5	196.39460643050603	6.651451897197684	0.6370116741723161	Mammalian	
Canis_lupus_familiaris_UU_Cfam_GSD_1_0	9612	Mammalian	2481983352	41.5	232.34583726571265	7.797160366462629	0.6547916018942462	Mammalian	
Capra_hircus_ARS1_2	9925	Mammalian	2922600443	43.0	210.8083207175228	6.984356130637215	0.6421779214050672	Mammalian	
Cervus_elaphus_mCerEla1_1	9860	Mammalian	2886603524	43.0	187.720099242836	6.248571270150261	0.6307594829547155	Mammalian	
Choloepus_didactylus_mChoDid1_pri	27675	Mammalian	3214686105	40.0	163.00076783960145	5.71368137506861	0.6224586770089899	Mammalian	
Dama_dama_ASM3311817v1	30532	Mammalian	3104280228	42.5	192.2171827845692	6.4340321428641545	0.6336375981127667	Mammalian	
Dasypus_novemcinctus_mDasNov1_hap2	9361	Mammalian	3570966115	41.0	236.6065576626173	7.975088726842776	0.6575528221104765	Mammalian	
Delphinus_delphis_mDelDel1_1	9728	Mammalian	2663516986	42.0	318.31015325088674	10.494560225876768	0.6966517921818309	Mammalian	
Desmodus_rotundus_HLdesRot8A	9430	Mammalian	2113473284	43.0	295.1028946533293	9.670689940594391	0.6838663807813509	Mammalian	
Diceros_bicornis_minor_mDicBic1_mat_cur	9805	Mammalian	3005519209	41.5	205.687963199052	6.947616382436108	0.6416077675788004	Mammalian	
Eptesicus_fuscus_DD_ASM_mEF_20220401	29078	Mammalian	2008057866	43.5	336.2193945859128	10.938861337171309	0.7035467762528297	Mammalian	
Equus_asinus_ASM1607732v2	9793	Mammalian	2431907375	41.5	162.67375314818477	5.576822022272449	0.6203347951786086	Mammalian	
Erinaceus_europaeus_mEriEur2_1	9365	Mammalian	2720683831	42.0	234.7033097797684	7.8301433074796	0.65530345488571	Mammalian	
Eubalaena_glacialis_mEubGla1_1_hap2_XY	27606	Mammalian	2843675187	41.5	289.2446240688002	9.610434080422582	0.6829312870228444	Mammalian	
Felis_catus_F_catus_Fca126_mat1_0	9685	Mammalian	2425730029	42.0	223.73169646224247	7.480495444759522	0.6498773679761151	Mammalian	
Globicephala_melas_mGloMel1_1	9731	Mammalian	2651276051	42.5	366.9061492262596	12.001091246718934	0.720031223668974	Mammalian	
Hippopotamus_amphibius_kiboko_mHipAmp2_hap2	9833	Mammalian	2538242855	41.5	219.1488112848261	7.376592167913053	0.6482649222257689	Mammalian	
Kogia_breviceps_mKogBre1_haplotype_1	27615	Mammalian	2555838840	42.0	191.81720121562785	6.463431322148151	0.6340938357131476	Mammalian	
Lagenorhynchus_albirostris_mLagAlb1_1	27610	Mammalian	2544819402	42.0	259.17015993560403	8.609862846463816	0.6674037032633886	Mammalian	
Lemur_catta_mLemCat1_pri	9447	Mammalian	2245584463	41.5	202.3956566125436	6.842695834163037	0.6399795350790989	Mammalian	
Lepus_europaeus_mLepTim1_pri	9983	Mammalian	2930954587	44.0	246.15909704457425	8.026637118375358	0.6583527871104902	Mammalian	
